('Menschliches', 'menschliches');Lösungen, lösungen, loesungen, loesung, lösungen;[31]
('Menschliches', 'menschliches');Musik, musik;[33]
('Pro_Contra', 'procontra', 'dagegendafuer');ergibt_Sinn, ergibtsinn, machtsinn, sinn;[140]
('Pro_Contra', 'procontra', 'dagegendafuer');Veränderung, veraenderung, veraendern, veränderung, verändern;[142]
('Pro_Contra', 'procontra', 'dagegendafuer');bändigen_kontrollieren, baendigenkontrollieren, kontrollieren, baendigen, bändigen;[143]
('Pro_Contra', 'procontra', 'dagegendafuer');vereinen, einheit;[144]
('Pro_Contra', 'procontra', 'dagegendafuer');Vorteile, vorteile, veraenderungnutzen;[141]
('Pro_Contra', 'procontra', 'dagegendafuer');Gegenspieler, gegenspieler, antagonist;[137]
('Pro_Contra', 'procontra', 'dagegendafuer');nervig;[120]
('Pro_Contra', 'procontra', 'dagegendafuer');pro_nutzen, pronutzen;[117]
('Pro_Contra', 'procontra', 'dagegendafuer');Gegenposition, gegenposition;[116]
('Pro_Contra', 'procontra', 'dagegendafuer');Hilfe_erhalten, hilfeerhalten;[114]
('Pro_Contra', 'procontra', 'dagegendafuer');Helfen, helfen, hilfe;[115]
('Pro_Contra', 'procontra', 'dagegendafuer');Pro, pro, dafür, dafuer;[17, 48]
('Pro_Contra', 'procontra', 'dagegendafuer');nicht_miteinander_auskommen, nichtauskommen;[123]
('Pro_Contra', 'procontra', 'dagegendafuer');nicht_dagegen, nichtdagegen;[124]
('Pro_Contra', 'procontra', 'dagegendafuer');kein_Gegenteil, keingegenteil;[125]
('Pro_Contra', 'procontra', 'dagegendafuer');nicht_dafür, nichtdafuer;[126]
('Pro_Contra', 'procontra', 'dagegendafuer');Hilfe_nicht_gebrauchen, hilfenichtgebrauchen;[127]
('Pro_Contra', 'procontra', 'dagegendafuer');nicht_helfen_können, nichthelfenkoennen;[128]
('Pro_Contra', 'procontra', 'dagegendafuer');nicht_abgeneigt, nichtabgeneigt;[129]
('Pro_Contra', 'procontra', 'dagegendafuer');unmotivierbar;[130]
('Pro_Contra', 'procontra', 'dagegendafuer');contra, dagegen;[15, 26]
('Pro_Contra', 'procontra', 'dagegendafuer');Gegenteil, gegenteil;[100, 101, 222]
('Pro_Contra', 'procontra', 'dagegendafuer');Harmonie, harmonie;[102, 103]
('Licht', 'licht');;[20, 27, 313]
('Pro_Contra', 'procontra', 'dagegendafuer');Primzahlkreuz_pro_contra, primzahlkreuz;[]
('Bedeutung', 'bedeutung');Primzahlkreuz_pro_contra, primzahlkreuz;[]
('Bedeutung', 'bedeutung');in_ReTa, inreta;[209, 210, 474, 475]
('Bedeutung', 'bedeutung');Vorzeichen, vorzeichen;[118, 119]
('Bedeutung', 'bedeutung');Primzahlen, primzahlen, vielfache, vielfacher;[19]
('Bedeutung', 'bedeutung');Anwendung_der_Sonnen_und_Monde, anwendungdersonnenundmonde, anwendungdersonnen, anwendungenfuermonde;[22]
('Bedeutung', 'bedeutung');Zählungen, zählungen, zaehlung, zaehlungen, zählung;[25, 45, 169, 188, 386, 390]
('Bedeutung', 'bedeutung');Jura, jura, gesetzeslehre, recht;[34]
('Bedeutung', 'bedeutung');Vollkommenheit_des_Geistes, vollkommenheit, geist;[35]
('Bedeutung', 'bedeutung');Gestirn, gestirn, mond, sonne, planet;[64, 154]
('Bedeutung', 'bedeutung');Konjunktiv_Wurzelbildung, konjunktiv, wurzel;[106]
('Bedeutung', 'bedeutung');Mechanismen_der_Züchtung, mechanismen, wesen, zuechtung, züchtung, züchten, zuechten;[107, 108, 109]
('gebrochen-rational_Galaxie_n/m', 'gebrochengalaxie');{'2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23'};[]
('gebrochen-rational_Universum_n/m', 'gebrochenuniversum');{'2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23'};[]
('gebrochen-rational_Gefuehle_n/m', 'gebrochenemotion');{'2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23'};[]
('gebrochen-rational_Strukturgroesse_n/m', 'gebrochengroesse');{'2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '20', '21', '22', '23'};[]
('Symbole', 'symbole');Religionen;[36, 37]
('Symbole', 'symbole');Drei;[452, 460]
('Symbole', 'symbole');Vier;[453]
('Symbole', 'symbole');Fünf, Fuenf;[454]
('Symbole', 'symbole');Sechs;[457]
('Symbole', 'symbole');Sieben;[457]
('Symbole', 'symbole');Acht;[458]
('Symbole', 'symbole');Neun;[459]
('Symbole', 'symbole');Zehn;[456]
('Symbole', 'symbole');Zwölf, Zwoelf;[456]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Weisheit_etc, weisheit, metaweisheit, meta-weisheit, idiot, weise, optimal, optimum;[112]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Dein_Recht_bekommen, rechte, recht, selbstgerecht;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');unterlegen_überlegen, unterlegen, ueberlegen;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Ehrlichkeit_und_Streit, streit, ehrlichkeit;[]
('Eigenschaften_1/n', 'konzept2', 'konzepte2');Würdig, wuerdig, würdig;[]
('Eigenschaften_1/n', 'konzept2', 'konzepte2');Regel_vs_Ausnahme, regel, ausnahme;[]
('Eigenschaften_1/n', 'konzept2', 'konzepte2');Filterart_Widrigkeit, filterart, widrigkeit;[331, 335]
('Eigenschaften_1/n', 'konzept2', 'konzepte2');Werte, werte;[]
('Eigenschaften_1/n', 'konzept2', 'konzepte2');Gutartigkeits-Egoismus, position, gutesreziprok;[]
('Eigenschaften_1/n', 'konzept2', 'konzepte2');Reflektieren_Erkenntnis-Erkennen, reflektieren, erkenntnis;[]
('Eigenschaften_1/n', 'konzept2', 'konzepte2');Vertrauen_wollen, vertrauenwollen;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');einklinken_vertrauen_anprangern, einklinken, vertrauenerhalten, anprangern;[]
('Eigenschaften_1/n', 'konzept2', 'konzepte2');Ausrichten_Einrichten, einrichten, ausrichten;[]
('Eigenschaften_1/n', 'konzept2', 'konzepte2');Toleranz_Respekt_Akzeptanz_Willkommen, toleranz, respekt, akzeptanz, willkommen;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');familiebrauchen;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');ego, bescheiden;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Selbstsucht_Ichsucht_etc, selbstsucht, ichsucht;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Forschen_Erfinden_Einklinken, wissenschaft, forschen, einklinken, erfinden;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Kooperation_vs_Arsch, arschloch, kooperation, arsch;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Liebe_usw, liebe, zuneigung;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Selbstlosigkeit_Ichlosigkeit_etc, selbstlos, ichlos;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');variationsreich_eintönig, eintönig, eintoenig, variationsreich;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Zuneigung_Abneigung, abgeneigt, zugewandt, reserviert, zugeneigt;[]
('Menschliches', 'menschliches');ehrlich_vs_höflich, ehrlich, höflich, hoeflich;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');ehrlich_vs_höflich, ehrlich, höflich, hoeflich;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Tragweite, tragweite;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');wertvoll, wertlos;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Götter_Propheten_Familien_Freunde, familiaer, goettlich, freunde, propheten;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');sanft_vs_hart, sanft, hart;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');vereinen_vs_verbinden, vereinenverbinden, vereinen, verbinden, einheit, verbindung;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');ähnlich, aehnlich;[220]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');gut_böse_lieb_schlecht, gut, böse, boese, lieb, schlecht;[52, 53]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Sinn_und_Zweck_des_Lebens, sinn, zweck, bedeutung;[88, 189]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Zeit_vs_Raum, zeit, raum, zeitlich, räumlich;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');egalitär_vs_autoritär, egalitaerautoritaer, egalitaer, autoritaer, egalitär, autoritär;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Meinungen_und_Ruf, meinungen, anderemenschen, ruf;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Meinungsintelligenz, meinungsintelligenz, ursprungsintelligenz;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Sittlichkeit, sittlichkeit, annaehrerung;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Führung, führung, fuehrung;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Durchleuchten, durchleuchten, erleuchten;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Fördern_Sensiblisieren_und_Gedeihen, foerdern, fördern, begrenzen, sensibilisieren, gedeihen, verderben;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Überheblichkeit, überheblich, ueberheblichkeit, ueberheblich, überheblichkeit;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Polung_der_Liebe, liebepolung;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Egoismus_vs_Altruismus, egoismus, altruismus, egoist, altruist;[136]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');kausal, geltung, genese;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Gleichheit, gleich;[]
('Eigenschaften_n', 'eigenschaften', 'eigenschaft', 'konzept', 'konzepte');Überleben, ueberleben;[]
('Inkrementieren', 'inkrementieren');set();[43, 54, 74, 95]
('Inkrementieren', 'inkrementieren');um1;[155]
('Inkrementieren', 'inkrementieren');um2;[156]
('Inkrementieren', 'inkrementieren');um3;[157]
('Inkrementieren', 'inkrementieren');warum_Transzendentalie_=_Strukturgroesse_=_Charakter, warumtranszendentaliezustrukturgroesseundcharakter;[4, 54, 5, 165]
('Inkrementieren', 'inkrementieren');warum_Transzendentalie_=_Komplexität_von_Michael_Commons, warumtranszendentaliegleichkomplexitaet;[65, 5, 166]
('Multiplikationen', 'multiplikationen');Rahmen-Bedingungen, rahmen;[226]
('Multiplikationen', 'multiplikationen');Motive_gleichförmige_Polygone, motivgleichfoermig;[]
('Multiplikationen', 'multiplikationen');Struktur_gleichförmige_Polygone, strukturgleichfoermig;[]
('Multiplikationen', 'multiplikationen');Motive_Sternpolygone, motivstern;[]
('Multiplikationen', 'multiplikationen');Struktur_Sternpolygone, strukturstern;[]
('Multiplikationen', 'multiplikationen');Motiv_Sternpolygon_gebrochen-rational, motivgebrstern;[]
('Multiplikationen', 'multiplikationen');Struktur_Sternpolyon_gebrochen-rational, strukgebrstern;[]
('Multiplikationen', 'multiplikationen');Motiv_gleichförmige_Polygone_gebrochen-rational, motivgebrgleichf;[]
('Multiplikationen', 'multiplikationen');Struktur_gleichförmige_Polygone_gebrochen-rational, strukgebrgleichf;[]
('Multiplikationen', 'multiplikationen');beschrieben;[]
('Kontinuum', 'kontinuum');Q, q, Siebzehn;[431, 432, 433, 434, 437, 441, 442, 443, 445, 450, 467, 468, 469, 487, 488]
('Kontinuum', 'kontinuum');i, I, Neun;[517]
('Kontinuum', 'kontinuum');G, g, Sieben;[518]
('Kontinuum', 'kontinuum');J, j, Zehn;[514]
('Kontinuum', 'kontinuum');k, K, Elf;[515]
('Kontinuum', 'kontinuum');E, e, Fünf;[511]
('Kontinuum', 'kontinuum');L, l, Zwölf;[506]
('Kontinuum', 'kontinuum');Y, y, Fünfundzwanzig;[507, 510]
('Kontinuum', 'kontinuum');Kontinuen, F, f, Sechs;[508]
('Kontinuum', 'kontinuum');F, f, Sechs, Kontinuen;[508]
('Kontinuum', 'kontinuum');O, o, Fünfzehn;[5]
('Kontinuum', 'kontinuum');H, h, Acht;[491]
('Kontinuum', 'kontinuum');N, n, Vierzehn;[492]
('Kontinuum', 'kontinuum');M, m, Dreizehn;[493]
('Kontinuum', 'kontinuum');T, t, Zwanzig;[486]
('Multiversum', 'multiversum');P, p, Sechszehn;[435]
('Kontinuum', 'kontinuum');P5, p5, Sechszehn->Fünf;[501]
('Multiversum', 'multiversum');P5, p5, Sechszehn->Fünf;[501]
('Kontinuum', 'kontinuum');P, p, Sechszehn;[435]
('Kontinuum', 'kontinuum');X, x, Vierundzwanzig;[25, 55, 436, 386]
('Kontinuum', 'kontinuum');S, s, Neunzehn;[504]
('Kontinuum', 'kontinuum');R, r, Achtzehn;[451, 436]
('Kontinuum', 'kontinuum');A, a, Eins;[446]
('Kontinuum', 'kontinuum');B, b, Zwei;[447]
('Kontinuum', 'kontinuum');C, c, Drei;[448]
('Kontinuum', 'kontinuum');D, d, Vier;[449]
